STATE,A_MEDIAN,OCC_CAT,YEAR
Puerto Rico,17870,37,2013
Puerto Rico,17870,39,2013
Puerto Rico,18480,41,2013
Puerto Rico,19500,43,2013
Puerto Rico,18160,45,2013
Puerto Rico,18370,47,2013
Puerto Rico,23160,49,2013
Puerto Rico,18920,51,2013
Puerto Rico,18240,53,2013
Virgin Islands,27600,00,2013
Virgin Islands,62100,11,2013
Virgin Islands,45690,13,2013
Virgin Islands,43630,15,2013
Virgin Islands,18630,19,2013
Virgin Islands,38180,21,2013
Virgin Islands,82500,23,2013
Virgin Islands,39110,25,2013
Virgin Islands,37750,27,2013
Virgin Islands,45980,29,2013
Virgin Islands,25850,31,2013
Virgin Islands,27710,33,2013
Virgin Islands,19620,35,2013
Virgin Islands,22090,37,2013
Virgin Islands,19990,39,2013
Virgin Islands,21530,41,2013
Virgin Islands,26930,43,2013
Virgin Islands,21180,45,2013
Virgin Islands,35380,47,2013
Virgin Islands,32040,49,2013
Virgin Islands,23920,53,2013
Alabama,30850,00,2014
Alabama,93550,11,2014
Alabama,62170,13,2014
Alabama,73340,15,2014
Alabama,78970,17,2014
Alabama,51360,19,2014
Alabama,39120,21,2014
Alabama,63330,23,2014
Alabama,44650,25,2014
Alabama,34630,27,2014
Alabama,49770,29,2014
Alabama,22850,31,2014
Alabama,32590,33,2014
Alabama,18190,35,2014
Alabama,20160,37,2014
Alabama,18620,39,2014
Alabama,22300,41,2014
Alabama,28960,43,2014
Alabama,28220,45,2014
Alabama,35040,47,2014
Alabama,40490,49,2014
Alabama,29740,51,2014
Alabama,26810,53,2014
Alaska,45200,00,2014
Alaska,93900,11,2014
Alaska,70520,13,2014
Alaska,72740,15,2014
Alaska,92310,17,2014
Alaska,65140,19,2014
Alaska,47160,21,2014
Alaska,87590,23,2014
Alaska,56600,25,2014
Alaska,47580,27,2014
Alaska,78000,29,2014
Alaska,36090,31,2014
Alaska,50330,33,2014
Alaska,22830,35,2014
Alaska,28410,37,2014
Alaska,28930,39,2014
Alaska,28050,41,2014
Alaska,39020,43,2014
Alaska,49470,45,2014
Alaska,62220,47,2014
Alaska,56280,49,2014
Alaska,34580,51,2014
Alaska,41250,53,2014
Arizona,34230,00,2014
Arizona,87580,11,2014
Arizona,59080,13,2014
Arizona,74580,15,2014
Arizona,71580,17,2014
Arizona,54520,19,2014
Arizona,38230,21,2014
Arizona,69440,23,2014
Arizona,38690,25,2014
Arizona,37700,27,2014
Arizona,65090,29,2014
Arizona,28790,31,2014
Arizona,39880,33,2014
Arizona,19040,35,2014
Arizona,21570,37,2014
Arizona,21200,39,2014
Arizona,25000,41,2014
Arizona,31940,43,2014
Arizona,18520,45,2014
Arizona,37630,47,2014
Arizona,40950,49,2014
Arizona,31200,51,2014
Arizona,29320,53,2014
Arkansas,29140,00,2014
Arkansas,73600,11,2014
Arkansas,54940,13,2014
Arkansas,63390,15,2014
Arkansas,61870,17,2014
Arkansas,49140,19,2014
Arkansas,35520,21,2014
Arkansas,58000,23,2014
Arkansas,42630,25,2014
Arkansas,36460,27,2014
Arkansas,49250,29,2014
Arkansas,21770,31,2014
Arkansas,32010,33,2014
Arkansas,17980,35,2014
Arkansas,19380,37,2014
Arkansas,18360,39,2014
Arkansas,21560,41,2014
Arkansas,27260,43,2014
Arkansas,24130,45,2014
Arkansas,32980,47,2014
Arkansas,35950,49,2014
Arkansas,28480,51,2014
Arkansas,27110,53,2014
California,39190,00,2014
California,109720,11,2014
California,71490,13,2014
California,94910,15,2014
California,91910,17,2014
California,73210,19,2014
California,46590,21,2014
California,98580,23,2014
California,52260,25,2014
California,55310,27,2014
California,82430,29,2014
California,31170,31,2014
California,41680,33,2014
California,20050,35,2014
California,25240,37,2014
California,22510,39,2014
California,28250,41,2014
California,36420,43,2014
California,18990,45,2014
California,50520,47,2014
California,46360,49,2014
California,29810,51,2014
California,29380,53,2014
Colorado,38020,00,2014
Colorado,103690,11,2014
Colorado,67170,13,2014
Colorado,85320,15,2014
Colorado,80470,17,2014
Colorado,64100,19,2014
Colorado,43610,21,2014
Colorado,72860,23,2014
Colorado,43990,25,2014
Colorado,42680,27,2014
Colorado,66860,29,2014
Colorado,29680,31,2014
Colorado,40590,33,2014
Colorado,19180,35,2014
Colorado,23800,37,2014
Colorado,22090,39,2014
Colorado,28660,41,2014
Colorado,34360,43,2014
Colorado,24960,45,2014
Colorado,40450,47,2014
Colorado,44720,49,2014
Colorado,33170,51,2014
Colorado,32420,53,2014
Connecticut,42990,00,2014
Connecticut,112960,11,2014
Connecticut,72150,13,2014
Connecticut,83680,15,2014
Connecticut,79440,17,2014
Connecticut,75770,19,2014
Connecticut,48590,21,2014
Connecticut,82380,23,2014
Connecticut,55680,25,2014
Connecticut,49430,27,2014
Connecticut,72430,29,2014
Connecticut,31740,31,2014
Connecticut,47520,33,2014
Connecticut,20400,35,2014
Connecticut,27990,37,2014
Connecticut,24170,39,2014
Connecticut,28350,41,2014
Connecticut,38590,43,2014
Connecticut,25770,45,2014
Connecticut,51670,47,2014
Connecticut,47840,49,2014
Connecticut,37710,51,2014
Connecticut,32340,53,2014
Delaware,37490,00,2014
Delaware,118600,11,2014
Delaware,66610,13,2014
Delaware,85350,15,2014
Delaware,78920,17,2014
Delaware,73920,19,2014
Delaware,41500,21,2014
Delaware,92440,23,2014
Delaware,48820,25,2014
Delaware,40980,27,2014
Delaware,67020,29,2014
Delaware,28090,31,2014
Delaware,33120,33,2014
Delaware,19540,35,2014
Delaware,24010,37,2014
Delaware,23590,39,2014
Delaware,25990,41,2014
Delaware,33910,43,2014
Delaware,29560,45,2014
Delaware,43210,47,2014
Delaware,46780,49,2014
Delaware,30030,51,2014
Delaware,28870,53,2014
District of Columbia,64890,00,2014
District of Columbia,128390,11,2014
District of Columbia,86850,13,2014
District of Columbia,96380,15,2014
District of Columbia,98920,17,2014
District of Columbia,95790,19,2014
District of Columbia,48970,21,2014
District of Columbia,145660,23,2014
District of Columbia,60040,25,2014
District of Columbia,75710,27,2014
District of Columbia,75160,29,2014
District of Columbia,28470,31,2014
District of Columbia,51470,33,2014
District of Columbia,22500,35,2014
District of Columbia,29850,37,2014
District of Columbia,26690,39,2014
District of Columbia,28240,41,2014
District of Columbia,45550,43,2014
District of Columbia,34950,45,2014
District of Columbia,48280,47,2014
District of Columbia,54170,49,2014
District of Columbia,49900,51,2014
District of Columbia,37340,53,2014
Florida,31060,00,2014
Florida,97550,11,2014
Florida,58730,13,2014
Florida,68370,15,2014
Florida,66220,17,2014
Florida,52860,19,2014
Florida,38350,21,2014
Florida,62010,23,2014
Florida,43130,25,2014
Florida,39810,27,2014
Florida,57740,29,2014
Florida,25350,31,2014
Florida,34130,33,2014
Florida,19090,35,2014
Florida,21210,37,2014
Florida,20620,39,2014
Florida,24560,41,2014
Florida,29570,43,2014
Florida,19290,45,2014
Florida,33550,47,2014
Florida,37340,49,2014
Florida,28780,51,2014
Florida,26000,53,2014
Georgia,32840,00,2014
Georgia,94250,11,2014
Georgia,63040,13,2014
Georgia,76260,15,2014
Georgia,72000,17,2014
Georgia,55660,19,2014
Georgia,37310,21,2014
Georgia,72440,23,2014
Georgia,45860,25,2014
Georgia,44690,27,2014
Georgia,57190,29,2014
Georgia,24450,31,2014
Georgia,30610,33,2014
Georgia,18370,35,2014
Georgia,21200,37,2014
Georgia,19800,39,2014
Georgia,24260,41,2014
Georgia,30700,43,2014
Georgia,24600,45,2014
Georgia,34510,47,2014
Georgia,39820,49,2014
Georgia,28700,51,2014
Georgia,27550,53,2014
Hawaii,37450,00,2014
Hawaii,76760,11,2014
Hawaii,59350,13,2014
Hawaii,70660,15,2014
Hawaii,74980,17,2014
Hawaii,59460,19,2014
Hawaii,43390,21,2014
Hawaii,70290,23,2014
Hawaii,45440,25,2014
Hawaii,41870,27,2014
Hawaii,78110,29,2014
Hawaii,30950,31,2014
Hawaii,38130,33,2014
Hawaii,23010,35,2014
Hawaii,31650,37,2014
Hawaii,25130,39,2014
Hawaii,26520,41,2014
Hawaii,34840,43,2014
Hawaii,23550,45,2014
Hawaii,60010,47,2014
Hawaii,48660,49,2014
Hawaii,31430,51,2014
Hawaii,32860,53,2014
Idaho,31060,00,2014
Idaho,69280,11,2014
Idaho,54650,13,2014
Idaho,60470,15,2014
Idaho,73650,17,2014
Idaho,48710,19,2014
Idaho,38160,21,2014
Idaho,60660,23,2014
Idaho,34560,25,2014
Idaho,31650,27,2014
Idaho,57930,29,2014
Idaho,24980,31,2014
Idaho,36540,33,2014
Idaho,18460,35,2014
Idaho,22520,37,2014
Idaho,19140,39,2014
Idaho,24020,41,2014
Idaho,29020,43,2014
Idaho,23460,45,2014
Idaho,36140,47,2014
Idaho,38600,49,2014
Idaho,29580,51,2014
Idaho,29760,53,2014
Illinois,36590,00,2014
Illinois,93980,11,2014
Illinois,65190,13,2014
Illinois,77860,15,2014
Illinois,73610,17,2014
Illinois,63780,19,2014
Illinois,42000,21,2014
Illinois,73870,23,2014
Illinois,48270,25,2014
Illinois,45040,27,2014
Illinois,60790,29,2014
Illinois,25640,31,2014
Illinois,40860,33,2014
Illinois,19160,35,2014
Illinois,24350,37,2014
Illinois,21860,39,2014
Illinois,26010,41,2014
Illinois,33140,43,2014
Illinois,28390,45,2014
Illinois,62270,47,2014
Illinois,45830,49,2014
Illinois,31800,51,2014
Illinois,29620,53,2014
Indiana,32500,00,2014
Indiana,79970,11,2014
Indiana,56030,13,2014
Indiana,65860,15,2014
Indiana,66140,17,2014
Indiana,48450,19,2014
Indiana,37910,21,2014
Indiana,56670,23,2014
Indiana,41610,25,2014
Indiana,34130,27,2014
Indiana,54750,29,2014
Indiana,24630,31,2014
Indiana,35340,33,2014
Indiana,18520,35,2014
Indiana,22480,37,2014
Indiana,19520,39,2014
Indiana,23690,41,2014
Indiana,30190,43,2014
Indiana,26920,45,2014
Indiana,45530,47,2014
Indiana,41150,49,2014
Indiana,30980,51,2014
Indiana,29440,53,2014
Iowa,33100,00,2014
Iowa,76010,11,2014
Iowa,56370,13,2014
Iowa,69260,15,2014
Iowa,65150,17,2014
Iowa,53860,19,2014
Iowa,37550,21,2014
Iowa,54720,23,2014
Iowa,40900,25,2014
Iowa,32240,27,2014
Iowa,52270,29,2014
Iowa,25380,31,2014
Iowa,41690,33,2014
Iowa,18480,35,2014
Iowa,23060,37,2014
Iowa,20830,39,2014
Iowa,23570,41,2014
Iowa,30800,43,2014
Iowa,30600,45,2014
Iowa,39590,47,2014
Iowa,40650,49,2014
Iowa,31900,51,2014
Iowa,30800,53,2014
Kansas,32930,00,2014
Kansas,84630,11,2014
Kansas,58910,13,2014
Kansas,66520,15,2014
Kansas,68410,17,2014
Kansas,54990,19,2014
Kansas,37300,21,2014
Kansas,58200,23,2014
Kansas,39560,25,2014
Kansas,34990,27,2014
Kansas,53670,29,2014
Kansas,23780,31,2014
Kansas,34290,33,2014
Kansas,18390,35,2014
Kansas,22260,37,2014
Kansas,20510,39,2014
Kansas,24470,41,2014
Kansas,29980,43,2014
Kansas,27390,45,2014
Kansas,37580,47,2014
Kansas,41870,49,2014
Kansas,32760,51,2014
Kansas,30010,53,2014
Kentucky,31830,00,2014
Kentucky,78260,11,2014
Kentucky,53280,13,2014
Kentucky,60610,15,2014
Kentucky,66310,17,2014
Kentucky,49360,19,2014
Kentucky,36250,21,2014
Kentucky,56570,23,2014
Kentucky,47350,25,2014
Kentucky,34350,27,2014
Kentucky,53230,29,2014
Kentucky,24970,31,2014
Kentucky,30140,33,2014
Kentucky,18300,35,2014
Kentucky,20700,37,2014
Kentucky,19480,39,2014
Kentucky,22640,41,2014
Kentucky,29660,43,2014
Kentucky,25080,45,2014
Kentucky,38880,47,2014
Kentucky,39530,49,2014
Kentucky,31800,51,2014
Kentucky,28690,53,2014
Louisiana,31620,00,2014
Louisiana,77520,11,2014
Louisiana,53280,13,2014
Louisiana,57850,15,2014
Louisiana,72720,17,2014
Louisiana,57500,19,2014
Louisiana,39780,21,2014
Louisiana,60390,23,2014
Louisiana,45110,25,2014
Louisiana,37710,27,2014
Louisiana,50100,29,2014
Louisiana,21660,31,2014
Louisiana,32960,33,2014
Louisiana,18260,35,2014
Louisiana,19640,37,2014
Louisiana,18580,39,2014
Louisiana,22560,41,2014
Louisiana,28160,43,2014
Louisiana,33780,45,2014
Louisiana,37740,47,2014
Louisiana,37960,49,2014
Louisiana,37960,51,2014
Louisiana,30340,53,2014
Maine,33890,00,2014
Maine,76870,11,2014
Maine,56750,13,2014
Maine,64020,15,2014
Maine,68900,17,2014
Maine,52270,19,2014
Maine,38620,21,2014
Maine,59020,23,2014
Maine,42030,25,2014
Maine,32790,27,2014
Maine,60410,29,2014
Maine,26050,31,2014
Maine,34160,33,2014
Maine,19390,35,2014
Maine,24620,37,2014
Maine,21500,39,2014
Maine,23620,41,2014
Maine,31330,43,2014
Maine,32940,45,2014
Maine,37530,47,2014
Maine,41420,49,2014
Maine,34550,51,2014
Maine,30030,53,2014
Maryland,40830,00,2014
Maryland,111160,11,2014
Maryland,73230,13,2014
Maryland,91770,15,2014
Maryland,87310,17,2014
Maryland,76600,19,2014
Maryland,45560,21,2014
Maryland,65890,23,2014
Maryland,53340,25,2014
Maryland,50520,27,2014
Maryland,68980,29,2014
Maryland,28770,31,2014
Maryland,42000,33,2014
Maryland,19170,35,2014
Maryland,24320,37,2014
Maryland,22610,39,2014
Maryland,25450,41,2014
Maryland,35650,43,2014
Maryland,29770,45,2014
Maryland,41960,47,2014
Maryland,45990,49,2014
Maryland,34640,51,2014
Maryland,31750,53,2014
Massachusetts,44670,00,2014
Massachusetts,108050,11,2014
Massachusetts,72400,13,2014
Massachusetts,91090,15,2014
Massachusetts,80410,17,2014
Massachusetts,68180,19,2014
Massachusetts,42360,21,2014
Massachusetts,87990,23,2014
Massachusetts,57200,25,2014
Massachusetts,50820,27,2014
Massachusetts,72880,29,2014
Massachusetts,30570,31,2014
Massachusetts,49100,33,2014
Massachusetts,21950,35,2014
Massachusetts,30800,37,2014
Massachusetts,25970,39,2014
Massachusetts,28310,41,2014
Massachusetts,38630,43,2014
Massachusetts,24890,45,2014
Massachusetts,55010,47,2014
Massachusetts,48860,49,2014
Massachusetts,35730,51,2014
Massachusetts,32460,53,2014
Michigan,34740,00,2014
Michigan,91640,11,2014
Michigan,60200,13,2014
Michigan,70170,15,2014
Michigan,76010,17,2014
Michigan,52760,19,2014
Michigan,43220,21,2014
Michigan,71550,23,2014
Michigan,46520,25,2014
Michigan,40830,27,2014
Michigan,61090,29,2014
Michigan,26520,31,2014
Michigan,39380,33,2014
Michigan,18720,35,2014
Michigan,23430,37,2014
Michigan,20750,39,2014
Michigan,24750,41,2014
Michigan,31470,43,2014
Michigan,25970,45,2014
Michigan,44770,47,2014
Michigan,40890,49,2014
Michigan,32390,51,2014
Michigan,29300,53,2014
Minnesota,38070,00,2014
Minnesota,97380,11,2014
Minnesota,62300,13,2014
Minnesota,77880,15,2014
Minnesota,71300,17,2014
Minnesota,62130,19,2014
Minnesota,42080,21,2014
Minnesota,78930,23,2014
Minnesota,46620,25,2014
Minnesota,44760,27,2014
Minnesota,64720,29,2014
Minnesota,27750,31,2014
Minnesota,39540,33,2014
Minnesota,18730,35,2014
Minnesota,24480,37,2014
Minnesota,22600,39,2014
Minnesota,26290,41,2014
Minnesota,35410,43,2014
Minnesota,29580,45,2014
Minnesota,51070,47,2014
Minnesota,44130,49,2014
Minnesota,33950,51,2014
Minnesota,33100,53,2014
Mississippi,28630,00,2014
Mississippi,70680,11,2014
Mississippi,50600,13,2014
Mississippi,59540,15,2014
Mississippi,63470,17,2014
Mississippi,50700,19,2014
Mississippi,35340,21,2014
Mississippi,54000,23,2014
Mississippi,37370,25,2014
Mississippi,32650,27,2014
Mississippi,49060,29,2014
Mississippi,21340,31,2014
Mississippi,26500,33,2014
Mississippi,18210,35,2014
Mississippi,19220,37,2014
Mississippi,18670,39,2014
Mississippi,21070,41,2014
Mississippi,27680,43,2014
Mississippi,28030,45,2014
Mississippi,34140,47,2014
Mississippi,35500,49,2014
Mississippi,29230,51,2014
Mississippi,26310,53,2014
Missouri,32790,00,2014
Missouri,86080,11,2014
Missouri,58710,13,2014
Missouri,72650,15,2014
Missouri,70890,17,2014
Missouri,54940,19,2014
Missouri,36060,21,2014
Missouri,65650,23,2014
Missouri,39840,25,2014
Missouri,38770,27,2014
Missouri,53440,29,2014
Missouri,23610,31,2014
Missouri,31020,33,2014
Missouri,18560,35,2014
Missouri,22180,37,2014
Missouri,19130,39,2014
Missouri,23540,41,2014
Missouri,30650,43,2014
Missouri,23620,45,2014
Missouri,46650,47,2014
Missouri,39180,49,2014
Missouri,30790,51,2014
Missouri,29520,53,2014
Montana,31520,00,2014
Montana,71760,11,2014
Montana,51270,13,2014
Montana,54970,15,2014
Montana,62850,17,2014
Montana,47080,19,2014
Montana,34540,21,2014
Montana,51880,23,2014
Montana,39110,25,2014
Montana,30620,27,2014
Montana,57160,29,2014
Montana,25690,31,2014
Montana,35270,33,2014
Montana,18940,35,2014
Montana,22460,37,2014
Montana,21840,39,2014
Montana,23630,41,2014
Montana,28950,43,2014
Montana,28370,45,2014
Montana,42420,47,2014
Montana,39050,49,2014
Montana,32280,51,2014
Montana,32520,53,2014
Nebraska,32570,00,2014
Nebraska,86840,11,2014
Nebraska,57770,13,2014
Nebraska,67910,15,2014
Nebraska,64630,17,2014
Nebraska,52720,19,2014
Nebraska,34480,21,2014
Nebraska,57820,23,2014
Nebraska,43040,25,2014
Nebraska,36660,27,2014
Nebraska,53630,29,2014
Nebraska,25810,31,2014
Nebraska,37060,33,2014
Nebraska,18400,35,2014
Nebraska,22250,37,2014
Nebraska,21100,39,2014
Nebraska,23950,41,2014
Nebraska,29430,43,2014
Nebraska,28710,45,2014
Nebraska,36000,47,2014
Nebraska,39680,49,2014
Nebraska,30690,51,2014
Nebraska,30760,53,2014
Nevada,33550,00,2014
Nevada,82730,11,2014
Nevada,56850,13,2014
Nevada,71320,15,2014
Nevada,71500,17,2014
Nevada,60740,19,2014
Nevada,47490,21,2014
Nevada,75550,23,2014
Nevada,44430,25,2014
Nevada,46810,27,2014
Nevada,74310,29,2014
Nevada,31360,31,2014
Nevada,33300,33,2014
Nevada,21870,35,2014
Nevada,31010,37,2014
Nevada,20110,39,2014
Nevada,25220,41,2014
Nevada,32110,43,2014
Nevada,31420,45,2014
Nevada,48150,47,2014
Nevada,48160,49,2014
Nevada,30240,51,2014
Nevada,30570,53,2014
New Hampshire,36420,00,2014
New Hampshire,96000,11,2014
New Hampshire,62020,13,2014
New Hampshire,76250,15,2014
New Hampshire,69520,17,2014
New Hampshire,57260,19,2014
New Hampshire,39120,21,2014
New Hampshire,63850,23,2014
New Hampshire,45010,25,2014
New Hampshire,39530,27,2014
New Hampshire,64850,29,2014
New Hampshire,29970,31,2014
New Hampshire,41760,33,2014
New Hampshire,19520,35,2014
New Hampshire,25800,37,2014
New Hampshire,22730,39,2014
New Hampshire,25560,41,2014
New Hampshire,33430,43,2014
New Hampshire,30210,45,2014
New Hampshire,41390,47,2014
New Hampshire,44500,49,2014
New Hampshire,34150,51,2014
New Hampshire,30300,53,2014
New Jersey,40680,00,2014
New Jersey,123730,11,2014
New Jersey,72840,13,2014
New Jersey,87590,15,2014
New Jersey,83120,17,2014
New Jersey,72920,19,2014
New Jersey,49430,21,2014
New Jersey,93540,23,2014
New Jersey,54930,25,2014
New Jersey,49350,27,2014
New Jersey,75390,29,2014
New Jersey,27950,31,2014
New Jersey,42530,33,2014
New Jersey,20700,35,2014
New Jersey,25810,37,2014
New Jersey,24800,39,2014
New Jersey,27460,41,2014
New Jersey,36100,43,2014
New Jersey,25270,45,2014
New Jersey,54330,47,2014
New Jersey,49110,49,2014
New Jersey,31330,51,2014
New Jersey,29360,53,2014
New Mexico,31810,00,2014
New Mexico,80830,11,2014
New Mexico,55930,13,2014
New Mexico,69450,15,2014
New Mexico,76490,17,2014
New Mexico,65580,19,2014
New Mexico,36260,21,2014
New Mexico,60870,23,2014
New Mexico,42660,25,2014
New Mexico,37340,27,2014
New Mexico,60860,29,2014
New Mexico,26150,31,2014
New Mexico,35260,33,2014
New Mexico,18770,35,2014
New Mexico,20640,37,2014
New Mexico,19090,39,2014
New Mexico,23070,41,2014
New Mexico,29410,43,2014
New Mexico,18800,45,2014
New Mexico,36180,47,2014
New Mexico,38730,49,2014
New Mexico,31010,51,2014
New Mexico,29030,53,2014
New York,40870,00,2014
New York,119780,11,2014
New York,74410,13,2014
New York,82350,15,2014
New York,74920,17,2014
New York,60670,19,2014
New York,46020,21,2014
New York,99760,23,2014
New York,54640,25,2014
New York,59710,27,2014
New York,71250,29,2014
New York,26750,31,2014
New York,45040,33,2014
New York,19730,35,2014
New York,29210,37,2014
New York,23500,39,2014
New York,28360,41,2014
New York,36170,43,2014
New York,27650,45,2014
New York,53280,47,2014
New York,45930,49,2014
New York,32220,51,2014
New York,33480,53,2014
North Carolina,32510,00,2014
North Carolina,100420,11,2014
North Carolina,62140,13,2014
North Carolina,77910,15,2014
North Carolina,68670,17,2014
North Carolina,57950,19,2014
North Carolina,40690,21,2014
North Carolina,56410,23,2014
North Carolina,40110,25,2014
North Carolina,40390,27,2014
North Carolina,56750,29,2014
North Carolina,22640,31,2014
North Carolina,31620,33,2014
North Carolina,18480,35,2014
North Carolina,21130,37,2014
North Carolina,20080,39,2014
North Carolina,24260,41,2014
North Carolina,31100,43,2014
North Carolina,24460,45,2014
North Carolina,34120,47,2014
North Carolina,40270,49,2014
North Carolina,29450,51,2014
North Carolina,27320,53,2014
North Dakota,36920,00,2014
North Dakota,84380,11,2014
North Dakota,52630,13,2014
North Dakota,58050,15,2014
North Dakota,60680,17,2014
North Dakota,52920,19,2014
North Dakota,44150,21,2014
North Dakota,57040,23,2014
North Dakota,44550,25,2014
North Dakota,31380,27,2014
North Dakota,53540,29,2014
North Dakota,29020,31,2014
North Dakota,36880,33,2014
North Dakota,20290,35,2014
North Dakota,24690,37,2014
North Dakota,24620,39,2014
North Dakota,27210,41,2014
North Dakota,31150,43,2014
North Dakota,32010,45,2014
North Dakota,45560,47,2014
North Dakota,45980,49,2014
North Dakota,36030,51,2014
North Dakota,40420,53,2014
Ohio,34250,00,2014
Ohio,88050,11,2014
Ohio,59950,13,2014
Ohio,72130,15,2014
Ohio,69250,17,2014
Ohio,56090,19,2014
Ohio,40350,21,2014
Ohio,65560,23,2014
Ohio,50800,25,2014
Ohio,39080,27,2014
Ohio,57590,29,2014
Ohio,23520,31,2014
Ohio,38210,33,2014
Ohio,18730,35,2014
Ohio,22080,37,2014
Ohio,20160,39,2014
Ohio,24190,41,2014
Ohio,31260,43,2014
Ohio,24640,45,2014
Ohio,44320,47,2014
Ohio,40860,49,2014
Ohio,33140,51,2014
Ohio,28030,53,2014
Oklahoma,31550,00,2014
Oklahoma,75180,11,2014
Oklahoma,54350,13,2014
Oklahoma,59340,15,2014
Oklahoma,71810,17,2014
Oklahoma,50170,19,2014
Oklahoma,35230,21,2014
Oklahoma,59960,23,2014
Oklahoma,37980,25,2014
